Index,Week,Customer,Product,Qty,Money
1118,16,"Dach, Berge and Lebsack",Shampoo,27,1350
1119,16,"Hoppe, Wuckert and Moore",Conditioner,5,300
1120,16,"Hoppe, Wuckert and Moore",Dry,69,2760
1121,16,"Hoppe, Wuckert and Moore",Shampoo,40,2000
1122,16,Gottlieb-Bahringer,Conditioner,30,1800
1123,16,Gottlieb-Bahringer,Gel,117,3510
1124,16,Gottlieb-Bahringer,Shampoo,9,450
1125,16,Leuschke-Bahringer,Dry,134,5360
1126,16,Leuschke-Bahringer,Shampoo,19,950
1127,16,Leuschke-Bahringer,Mousse,172,6020
1128,16,Brakus-Langosh,Conditioner,182,10920
1129,16,Brakus-Langosh,Shampoo,312,15600
1130,16,Brakus-Langosh,Mousse,137,4795
1131,16,Green-Schoen,Dry,26,1040
1132,16,Green-Schoen,Gel,190,5700
1133,16,Green-Schoen,Shampoo,95,4750
1134,16,"Thompson, Schmeler and Emard",Dry,427,17080
1135,16,"Thompson, Schmeler and Emard",Conditioner,192,11520
1136,16,"Thompson, Schmeler and Emard",Mousse,131,4585
1137,16,Marvin Inc,Shampoo,11,550
1138,16,Marvin Inc,Conditioner,10,600
1139,16,Marvin Inc,Mousse,97,3395
1140,16,Schimmel Inc,Shampoo,277,13850
1141,16,Schimmel Inc,Mousse,167,5845
1142,16,Schimmel Inc,Gel,170,5100
1143,16,Schaden Inc,Dry,68,2720
1144,16,Schaden Inc,Shampoo,59,2950
1145,16,Schaden Inc,Conditioner,10,600
1146,16,Ritchie-Kunze,Mousse,581,20335
1147,16,Ritchie-Kunze,Shampoo,268,13400
1148,16,Ritchie-Kunze,Conditioner,44,2640
1149,16,"Schowalter, Casper and Moen",Dry,64,2560
1150,16,"Schowalter, Casper and Moen",Mousse,95,3325
1151,16,"Schowalter, Casper and Moen",Conditioner,2,120
1152,16,Douglas PLC,Mousse,178,6230
1153,16,Douglas PLC,Conditioner,15,900
1154,16,Douglas PLC,Shampoo,21,1050
1155,16,"Hauck, Stark and Denesik",Conditioner,42,2520
1156,16,"Hauck, Stark and Denesik",Mousse,567,19845
1157,16,"Hauck, Stark and Denesik",Shampoo,264,13200
1158,16,McClure-Howe,Shampoo,12,600
1159,16,McClure-Howe,Conditioner,8,480
1160,16,McClure-Howe,Gel,109,3270
1161,16,"Hackett, Rippin and Wiza",Conditioner,35,2100
1162,16,"Hackett, Rippin and Wiza",Shampoo,49,2450
1163,16,"Hackett, Rippin and Wiza",Gel,29,870
1164,16,Harvey-Daugherty,Dry,412,16480
1165,16,Harvey-Daugherty,Mousse,125,4375
1166,16,Harvey-Daugherty,Conditioner,181,10860
1167,16,Hyatt-Ullrich,Mousse,26,910
1168,16,Hyatt-Ullrich,Conditioner,32,1920
1169,16,Hyatt-Ullrich,Shampoo,47,2350
1170,16,"White, Fay and Kertzmann",Dry,80,3200
1171,16,"White, Fay and Kertzmann",Conditioner,11,660
1172,16,"White, Fay and Kertzmann",Gel,111,3330
1173,16,Powlowski-Kovacek,Conditioner,27,1620
1174,16,Powlowski-Kovacek,Shampoo,46,2300
1175,16,Powlowski-Kovacek,Dry,69,2760
1176,16,"Parker, Runte and Treutel",Conditioner,47,2820
1177,16,"Parker, Runte and Treutel",Gel,152,4560
1178,16,"Parker, Runte and Treutel",Mousse,521,18235
1179,16,Gleason Group,Gel,641,19230
1180,16,Gleason Group,Dry,453,18120
1181,16,Gleason Group,Shampoo,62,3100
1182,16,"Lynch, Feil and Bednar",Gel,213,6390
1183,16,"Lynch, Feil and Bednar",Shampoo,93,4650
1184,16,"Lynch, Feil and Bednar",Mousse,54,1890
1185,16,Johnston-Paucek,Mousse,150,5250
1186,16,Johnston-Paucek,Dry,469,18760
1187,16,Johnston-Paucek,Shampoo,284,14200
1188,16,Dach Group,Shampoo,76,3800
1189,16,Dach Group,Gel,210,6300
1190,16,Dach Group,Conditioner,65,3900
1191,16,Rutherford-Hammes,Dry,68,2720
1192,16,Rutherford-Hammes,Conditioner,39,2340
1193,16,Rutherford-Hammes,Shampoo,35,1750
1194,16,"Bogan, Upton and Schoen",Gel,660,19800
1195,16,"Bogan, Upton and Schoen",Conditioner,53,3180
1196,16,"Bogan, Upton and Schoen",Dry,405,16200
1197,16,"Gibson, Runolfsson and Gutmann",Gel,147,4410
1198,16,"Gibson, Runolfsson and Gutmann",Dry,416,16640
1199,16,"Gibson, Runolfsson and Gutmann",Conditioner,212,12720
1200,17,Jewess PLC,Mousse,144,5040
1201,17,Jewess PLC,Gel,176,5280
1202,17,Jewess PLC,Conditioner,178,10680
1203,17,Reynolds-Ortiz,Gel,204,6120
1204,17,Reynolds-Ortiz,Shampoo,13,650
1205,17,Reynolds-Ortiz,Dry,30,1200
1206,17,"Franecki, Osinski and Ferry",Shampoo,84,4200
1207,17,"Franecki, Osinski and Ferry",Gel,650,19500
1208,17,"Franecki, Osinski and Ferry",Conditioner,203,12180
1209,17,Purdy-Tillman,Shampoo,54,2700
1210,17,Purdy-Tillman,Dry,72,2880
1211,17,Purdy-Tillman,Gel,23,690
1212,17,Haag-Sanford,Shampoo,28,1400
1213,17,Haag-Sanford,Conditioner,11,660
1214,17,Haag-Sanford,Dry,133,5320
1215,17,McDermott Ltd,Dry,73,2920
1216,17,McDermott Ltd,Conditioner,9,540
1217,17,McDermott Ltd,Shampoo,52,2600
1218,17,Howell-Champlin,Mousse,569,19915
1219,17,Howell-Champlin,Gel,138,4140
1220,17,Howell-Champlin,Conditioner,53,3180
1221,17,Schmitt-Legros,Dry,150,6000
1222,17,Schmitt-Legros,Gel,58,1740
1223,17,Schmitt-Legros,Mousse,58,2030
1224,17,"Zboncak, Labadie and West",Gel,34,1020
1225,17,"Zboncak, Labadie and West",Mousse,22,770
1226,17,"Zboncak, Labadie and West",Shampoo,62,3100
1227,17,Dach-White,Dry,154,6160
1228,17,Dach-White,Conditioner,23,1380
1229,17,Dach-White,Gel,59,1770
1230,17,Lueilwitz and Sons,Conditioner,19,1140
1231,17,Lueilwitz and Sons,Gel,212,6360
1232,17,Lueilwitz and Sons,Dry,168,6720
1233,17,Jacobi PLC,Mousse,90,3150
1234,17,Jacobi PLC,Conditioner,34,2040
1235,17,Jacobi PLC,Shampoo,3,150
1236,17,"Ruecker, Bashirian and Moen",Conditioner,36,2160
1237,17,"Ruecker, Bashirian and Moen",Gel,108,3240
1238,17,"Ruecker, Bashirian and Moen",Shampoo,54,2700
1239,17,Bayer Inc,Mousse,577,20195
1240,17,Bayer Inc,Shampoo,281,14050
1241,17,Bayer Inc,Conditioner,65,3900
1242,17,"Johnston, Feeney and Collier",Mousse,53,1855
1243,17,"Johnston, Feeney and Collier",Gel,60,1800
1244,17,"Johnston, Feeney and Collier",Dry,121,4840
1245,17,Simonis Ltd,Mousse,28,980
1246,17,Simonis Ltd,Conditioner,31,1860
1247,17,Simonis Ltd,Shampoo,52,2600
1248,17,Schowalter-Dooley,Conditioner,7,420
1249,17,Schowalter-Dooley,Mousse,99,3465
1250,17,Schowalter-Dooley,Dry,78,3120
1251,17,Fritsch Inc,Shampoo,64,3200
1252,17,Fritsch Inc,Dry,409,16360
1253,17,Fritsch Inc,Gel,641,19230
1254,17,Howe-Koepp,Gel,150,4500
1255,17,Howe-Koepp,Conditioner,47,2820
1256,17,Howe-Koepp,Mousse,541,18935
1257,17,Little LLC,Shampoo,103,5150
1258,17,Little LLC,Dry,45,1800
1259,17,Little LLC,Gel,218,6540
1260,17,"Gislason, Kuhic and Leffler",Shampoo,84,4200
1261,17,"Gislason, Kuhic and Leffler",Mousse,574,20090
1262,17,"Gislason, Kuhic and Leffler",Conditioner,179,10740
1263,17,Ortiz-McGlynn,Dry,141,5640
1264,17,Ortiz-McGlynn,Mousse,178,6230
1265,17,Ortiz-McGlynn,Conditioner,9,540
1266,17,Kuhic-Barton,Shampoo,284,14200
1267,17,Kuhic-Barton,Gel,157,4710
1268,17,Kuhic-Barton,Conditioner,51,3060
1269,17,"Upton, Cronin and Hermiston",Dry,143,5720
1270,17,"Upton, Cronin and Hermiston",Mousse,49,1715
1271,17,"Upton, Cronin and Hermiston",Conditioner,58,3480
1272,17,Bergstrom-Reynolds,Gel,637,19110
1273,17,Bergstrom-Reynolds,Mousse,575,20125
1274,17,Bergstrom-Reynolds,Dry,401,16040
1275,17,Jerde PLC,Mousse,185,6475
1276,17,Jerde PLC,Dry,27,1080
1277,17,Jerde PLC,Conditioner,56,3360
1278,17,Fahey PLC,Mousse,156,5460
1279,17,Fahey PLC,Shampoo,262,13100
1280,17,Fahey PLC,Conditioner,210,12600
1281,17,Feeney LLC,Shampoo,13,650
1282,17,Feeney LLC,Gel,106,3180
1283,17,Feeney LLC,Conditioner,9,540
1284,17,Goldner and Sons,Shampoo,89,4450
1285,17,Goldner and Sons,Mousse,192,6720
1286,17,Goldner and Sons,Conditioner,21,1260
1287,17,Flatley Group,Dry,59,2360
1288,17,Flatley Group,Conditioner,7,420
1289,17,Flatley Group,Shampoo,52,2600
1290,17,"Schuppe, Homenick and Labadie",Shampoo,80,4000
1291,17,"Schuppe, Homenick and Labadie",Mousse,47,1645
1292,17,"Schuppe, Homenick and Labadie",Dry,38,1520
1293,17,"Schowalter, Halvorson and Bechtelar",Dry,13,520
1294,17,"Schowalter, Halvorson and Bechtelar",Conditioner,26,1560
1295,17,"Schowalter, Halvorson and Bechtelar",Shampoo,54,2700
1296,17,"Bailey, Bergnaum and Sanford",Dry,450,18000
1297,17,"Bailey, Bergnaum and Sanford",Gel,149,4470
1298,17,"Bailey, Bergnaum and Sanford",Conditioner,199,11940
1299,17,"Wintheiser, Witting and Fay",Mousse,46,1610
1300,17,"Wintheiser, Witting and Fay",Conditioner,66,3960
1301,17,"Wintheiser, Witting and Fay",Dry,38,1520
1302,17,Mann Inc,Dry,57,2280
1303,17,Mann Inc,Conditioner,6,360
1304,17,Mann Inc,Gel,30,900
1305,17,Lockman-Marquardt,Mousse,95,3325
1306,17,Lockman-Marquardt,Gel,26,780
1307,17,Lockman-Marquardt,Dry,70,2800
1308,17,Corwin Ltd,Shampoo,66,3300
1309,17,Corwin Ltd,Gel,634,19020
1310,17,Corwin Ltd,Mousse,535,18725
1311,17,Bradtke Inc,Conditioner,23,1380
1312,17,Bradtke Inc,Shampoo,50,2500
1313,17,Bradtke Inc,Dry,21,840
1314,17,Marks Ltd,Dry,143,5720
1315,17,Marks Ltd,Mousse,177,6195
1316,17,Marks Ltd,Conditioner,19,1140
1317,17,Harvey-Baumbach,Shampoo,80,4000
1318,17,Harvey-Baumbach,Mousse,577,20195
1319,17,Harvey-Baumbach,Gel,616,18480
1320,17,King Group,Mousse,105,3675
1321,17,King Group,Conditioner,12,720
1322,17,King Group,Dry,74,2960
1323,17,Hintz-Mohr,Shampoo,287,14350
1324,17,Hintz-Mohr,Mousse,131,4585
1325,17,Hintz-Mohr,Conditioner,184,11040
1326,17,"Schroeder, Crist and Medhurst",Dry,158,6320
1327,17,"Schroeder, Crist and Medhurst",Shampoo,85,4250
1328,17,"Schroeder, Crist and Medhurst",Mousse,188,6580
1329,17,Shanahan-Aufderhar,Gel,125,3750
1330,17,Shanahan-Aufderhar,Mousse,97,3395
1331,17,Shanahan-Aufderhar,Dry,9,360
1332,17,Beier Inc,Gel,673,20190
1333,17,Beier Inc,Shampoo,76,3800
1334,17,Beier Inc,Mousse,571,19985
1335,17,Schuppe LLC,Mousse,18,630
1336,17,Schuppe LLC,Shampoo,44,2200
1337,17,Schuppe LLC,Conditioner,37,2220
1338,17,Spinka PLC,Conditioner,19,1140
1339,17,Spinka PLC,Dry,153,6120
1340,17,Spinka PLC,Shampoo,31,1550
1341,17,Predovic LLC,Conditioner,60,3600
1342,17,Predovic LLC,Dry,41,1640
1343,17,Predovic LLC,Shampoo,92,4600
1344,17,Tremblay and Sons,Shampoo,22,1100
1345,17,Tremblay and Sons,Conditioner,53,3180
1346,17,Tremblay and Sons,Mousse,203,7105
1347,17,Hoppe Ltd,Shampoo,114,5700
1348,17,Hoppe Ltd,Gel,47,1410
1349,17,Hoppe Ltd,Mousse,52,1820
1350,17,West Inc,Shampoo,6,300
1351,17,West Inc,Mousse,85,2975
1352,17,West Inc,Conditioner,13,780
1353,17,Becker-McGlynn,Gel,668,20040
1354,17,Becker-McGlynn,Conditioner,55,3300
1355,17,Becker-McGlynn,Dry,438,17520
1356,17,Mertz LLC,Mousse,201,7035
1357,17,Mertz LLC,Dry,32,1280
1358,17,Mertz LLC,Shampoo,26,1300
1359,17,Zieme-Kiehn,Shampoo,30,1500
1360,17,Zieme-Kiehn,Gel,214,6420
1361,17,Zieme-Kiehn,Conditioner,52,3120
1362,17,"Luettgen, Mraz and Barrows",Gel,621,18630
1363,17,"Luettgen, Mraz and Barrows",Dry,439,17560
1364,17,"Luettgen, Mraz and Barrows",Mousse,570,19950
1365,17,Treutel Inc,Conditioner,51,3060
1366,17,Treutel Inc,Shampoo,94,4700
1367,17,Treutel Inc,Gel,201,6030
1368,17,Kuvalis-O'Keefe,Mousse,54,1890
1369,17,Kuvalis-O'Keefe,Shampoo,84,4200
1370,17,Kuvalis-O'Keefe,Dry,29,1160
1371,17,Casper Ltd,Gel,204,6120
1372,17,Casper Ltd,Conditioner,18,1080
1373,17,Casper Ltd,Mousse,217,7595
1374,17,"Ullrich, Friesen and Heathcote",Dry,69,2760
1375,17,"Ullrich, Friesen and Heathcote",Conditioner,11,660
1376,17,"Ullrich, Friesen and Heathcote",Gel,31,930
1377,17,Feeney-Smith,Mousse,21,735
1378,17,Feeney-Smith,Shampoo,49,2450
1379,17,Feeney-Smith,Conditioner,32,1920
1380,17,Jacobs-Pacocha,Shampoo,104,5200
1381,17,Jacobs-Pacocha,Mousse,192,6720
1382,17,Jacobs-Pacocha,Conditioner,11,660
1383,17,Ondricka Ltd,Gel,187,5610
1384,17,Ondricka Ltd,Conditioner,24,1440
1385,17,Ondricka Ltd,Mousse,179,6265
1386,17,Hermiston Inc,Dry,429,17160
1387,17,Hermiston Inc,Gel,139,4170
1388,17,Hermiston Inc,Conditioner,171,10260
1389,17,"King, Schneider and Kuphal",Dry,64,2560
1390,17,"King, Schneider and Kuphal",Shampoo,13,650
1391,17,"King, Schneider and Kuphal",Gel,116,3480
1392,17,Thiel-Wilderman,Shampoo,77,3850
1393,17,Thiel-Wilderman,Mousse,552,19320
1394,17,Thiel-Wilderman,Dry,114,4560
1395,17,Glover Group,Shampoo,23,1150
1396,17,Glover Group,Gel,219,6570
1397,17,Glover Group,Mousse,171,5985
1398,17,Hand-Schoen,Dry,127,5080
1399,17,Hand-Schoen,Gel,619,18570
1400,17,Hand-Schoen,Mousse,153,5355
1401,17,Orn Ltd,Conditioner,54,3240
1402,17,Orn Ltd,Gel,154,4620
1403,17,Orn Ltd,Mousse,583,20405
1404,17,"Swift, Yost and Stoltenberg",Conditioner,59,3540
1405,17,"Swift, Yost and Stoltenberg",Shampoo,18,900
1406,17,"Swift, Yost and Stoltenberg",Dry,36,1440
1407,17,Bauch PLC,Dry,151,6040
1408,17,Bauch PLC,Mousse,42,1470
1409,17,Bauch PLC,Shampoo,94,4700
1410,17,Goodwin-Purdy,Conditioner,193,11580
1411,17,Goodwin-Purdy,Dry,433,17320
1412,17,Goodwin-Purdy,Gel,160,4800
1413,17,Kassulke Ltd,Mousse,23,805
1414,17,Kassulke Ltd,Gel,25,750
1415,17,Kassulke Ltd,Shampoo,65,3250
1416,17,"Dach, Berge and Lebsack",Gel,200,6000
1417,17,"Dach, Berge and Lebsack",Dry,31,1240
1418,17,"Dach, Berge and Lebsack",Shampoo,19,950
1419,17,"Hoppe, Wuckert and Moore",Conditioner,6,360
1420,17,"Hoppe, Wuckert and Moore",Dry,75,3000
1421,17,"Hoppe, Wuckert and Moore",Shampoo,50,2500
1422,17,Gottlieb-Bahringer,Conditioner,30,1800
1423,17,Gottlieb-Bahringer,Gel,109,3270
1424,17,Gottlieb-Bahringer,Shampoo,13,650
1425,17,Leuschke-Bahringer,Dry,130,5200
1426,17,Leuschke-Bahringer,Shampoo,30,1500
1427,17,Leuschke-Bahringer,Mousse,200,7000
1428,17,Brakus-Langosh,Conditioner,191,11460
1429,17,Brakus-Langosh,Shampoo,308,15400
1430,17,Brakus-Langosh,Mousse,150,5250
1431,17,Green-Schoen,Dry,37,1480
1432,17,Green-Schoen,Gel,212,6360
1433,17,Green-Schoen,Shampoo,74,3700
1434,17,"Thompson, Schmeler and Emard",Dry,422,16880
1435,17,"Thompson, Schmeler and Emard",Conditioner,177,10620
1436,17,"Thompson, Schmeler and Emard",Mousse,137,4795
1437,17,Marvin Inc,Shampoo,8,400
1438,17,Marvin Inc,Conditioner,6,360
1439,17,Marvin Inc,Mousse,93,3255
1440,17,Schimmel Inc,Shampoo,283,14150
1441,17,Schimmel Inc,Mousse,137,4795
1442,17,Schimmel Inc,Gel,191,5730
1443,17,Schaden Inc,Dry,57,2280
1444,17,Schaden Inc,Shampoo,48,2400
1445,17,Schaden Inc,Conditioner,3,180
1446,17,Ritchie-Kunze,Mousse,536,18760
1447,17,Ritchie-Kunze,Shampoo,314,15700
1448,17,Ritchie-Kunze,Conditioner,60,3600
1449,17,"Schowalter, Casper and Moen",Dry,87,3480
1450,17,"Schowalter, Casper and Moen",Mousse,89,3115
1451,17,"Schowalter, Casper and Moen",Conditioner,13,780
1452,17,Douglas PLC,Mousse,200,7000
1453,17,Douglas PLC,Conditioner,16,960
1454,17,Douglas PLC,Shampoo,21,1050
1455,17,"Hauck, Stark and Denesik",Conditioner,45,2700
1456,17,"Hauck, Stark and Denesik",Mousse,568,19880
1457,17,"Hauck, Stark and Denesik",Shampoo,312,15600
1458,17,McClure-Howe,Shampoo,13,650
1459,17,McClure-Howe,Conditioner,10,600
1460,17,McClure-Howe,Gel,87,2610
1461,17,"Hackett, Rippin and Wiza",Conditioner,39,2340
1462,17,"Hackett, Rippin and Wiza",Shampoo,45,2250
1463,17,"Hackett, Rippin and Wiza",Gel,34,1020
1464,17,Harvey-Daugherty,Dry,415,16600
1465,17,Harvey-Daugherty,Mousse,136,4760
1466,17,Harvey-Daugherty,Conditioner,170,10200
1467,17,Hyatt-Ullrich,Mousse,24,840
1468,17,Hyatt-Ullrich,Conditioner,41,2460
1469,17,Hyatt-Ullrich,Shampoo,34,1700
1470,17,"White, Fay and Kertzmann",Dry,77,3080
1471,17,"White, Fay and Kertzmann",Conditioner,9,540
1472,17,"White, Fay and Kertzmann",Gel,111,3330
1473,17,Powlowski-Kovacek,Conditioner,25,1500
1474,17,Powlowski-Kovacek,Shampoo,55,2750
1475,17,Powlowski-Kovacek,Dry,74,2960
1476,17,"Parker, Runte and Treutel",Conditioner,43,2580
1477,17,"Parker, Runte and Treutel",Gel,133,3990
1478,17,"Parker, Runte and Treutel",Mousse,559,19565
1479,17,Gleason Group,Gel,707,21210
1480,17,Gleason Group,Dry,417,16680
1481,17,Gleason Group,Shampoo,52,2600
1482,17,"Lynch, Feil and Bednar",Gel,230,6900
1483,17,"Lynch, Feil and Bednar",Shampoo,89,4450
1484,17,"Lynch, Feil and Bednar",Mousse,46,1610
1485,17,Johnston-Paucek,Mousse,134,4690
1486,17,Johnston-Paucek,Dry,420,16800
1487,17,Johnston-Paucek,Shampoo,296,14800
1488,17,Dach Group,Shampoo,95,4750
1489,17,Dach Group,Gel,204,6120
1490,17,Dach Group,Conditioner,58,3480
1491,17,Rutherford-Hammes,Dry,86,3440
1492,17,Rutherford-Hammes,Conditioner,30,1800
1493,17,Rutherford-Hammes,Shampoo,53,2650
1494,17,"Bogan, Upton and Schoen",Gel,622,18660
1495,17,"Bogan, Upton and Schoen",Conditioner,49,2940
1496,17,"Bogan, Upton and Schoen",Dry,400,16000
1497,17,"Gibson, Runolfsson and Gutmann",Gel,153,4590
1498,17,"Gibson, Runolfsson and Gutmann",Dry,445,17800
1499,17,"Gibson, Runolfsson and Gutmann",Conditioner,198,11880
1500,18,Jewess PLC,Mousse,148,5180
1501,18,Jewess PLC,Gel,162,4860
1502,18,Jewess PLC,Conditioner,195,11700
1503,18,Reynolds-Ortiz,Gel,217,6510
1504,18,Reynolds-Ortiz,Shampoo,32,1600
1505,18,Reynolds-Ortiz,Dry,40,1600
1506,18,"Franecki, Osinski and Ferry",Shampoo,95,4750
1507,18,"Franecki, Osinski and Ferry",Gel,678,20340
1508,18,"Franecki, Osinski and Ferry",Conditioner,186,11160
1509,18,Purdy-Tillman,Shampoo,61,3050
1510,18,Purdy-Tillman,Dry,67,2680
1511,18,Purdy-Tillman,Gel,22,660
1512,18,Haag-Sanford,Shampoo,17,850
1513,18,Haag-Sanford,Conditioner,24,1440
1514,18,Haag-Sanford,Dry,142,5680
1515,18,McDermott Ltd,Dry,63,2520
1516,18,McDermott Ltd,Conditioner,8,480
1517,18,McDermott Ltd,Shampoo,40,2000
1518,18,Howell-Champlin,Mousse,483,16905
1519,18,Howell-Champlin,Gel,156,4680
1520,18,Howell-Champlin,Conditioner,45,2700
1521,18,Schmitt-Legros,Dry,159,6360
1522,18,Schmitt-Legros,Gel,50,1500
1523,18,Schmitt-Legros,Mousse,54,1890
1524,18,"Zboncak, Labadie and West",Gel,29,870
1525,18,"Zboncak, Labadie and West",Mousse,24,840
1526,18,"Zboncak, Labadie and West",Shampoo,45,2250
1527,18,Dach-White,Dry,135,5400
1528,18,Dach-White,Conditioner,17,1020
1529,18,Dach-White,Gel,58,1740
1530,18,Lueilwitz and Sons,Conditioner,19,1140
1531,18,Lueilwitz and Sons,Gel,238,7140
1532,18,Lueilwitz and Sons,Dry,127,5080
1533,18,Jacobi PLC,Mousse,96,3360
1534,18,Jacobi PLC,Conditioner,32,1920
1535,18,Jacobi PLC,Shampoo,8,400
1536,18,"Ruecker, Bashirian and Moen",Conditioner,33,1980
1537,18,"Ruecker, Bashirian and Moen",Gel,119,3570
1538,18,"Ruecker, Bashirian and Moen",Shampoo,45,2250
1539,18,Bayer Inc,Mousse,581,20335
1540,18,Bayer Inc,Shampoo,311,15550
1541,18,Bayer Inc,Conditioner,46,2760
1542,18,"Johnston, Feeney and Collier",Mousse,51,1785
1543,18,"Johnston, Feeney and Collier",Gel,55,1650
1544,18,"Johnston, Feeney and Collier",Dry,150,6000
1545,18,Simonis Ltd,Mousse,30,1050
1546,18,Simonis Ltd,Conditioner,32,1920
1547,18,Simonis Ltd,Shampoo,49,2450
1548,18,Schowalter-Dooley,Conditioner,6,360
1549,18,Schowalter-Dooley,Mousse,82,2870
1550,18,Schowalter-Dooley,Dry,79,3160
1551,18,Fritsch Inc,Shampoo,72,3600
1552,18,Fritsch Inc,Dry,430,17200
1553,18,Fritsch Inc,Gel,606,18180
1554,18,Howe-Koepp,Gel,167,5010
1555,18,Howe-Koepp,Conditioner,69,4140
1556,18,Howe-Koepp,Mousse,575,20125
1557,18,Little LLC,Shampoo,103,5150
1558,18,Little LLC,Dry,37,1480
1559,18,Little LLC,Gel,221,6630
1560,18,"Gislason, Kuhic and Leffler",Shampoo,86,4300
1561,18,"Gislason, Kuhic and Leffler",Mousse,593,20755
1562,18,"Gislason, Kuhic and Leffler",Conditioner,210,12600
1563,18,Ortiz-McGlynn,Dry,144,5760
1564,18,Ortiz-McGlynn,Mousse,174,6090
1565,18,Ortiz-McGlynn,Conditioner,17,1020
1566,18,Kuhic-Barton,Shampoo,300,15000
1567,18,Kuhic-Barton,Gel,169,5070
1568,18,Kuhic-Barton,Conditioner,51,3060
1569,18,"Upton, Cronin and Hermiston",Dry,149,5960
1570,18,"Upton, Cronin and Hermiston",Mousse,52,1820
1571,18,"Upton, Cronin and Hermiston",Conditioner,61,3660
1572,18,Bergstrom-Reynolds,Gel,649,19470
1573,18,Bergstrom-Reynolds,Mousse,599,20965
1574,18,Bergstrom-Reynolds,Dry,462,18480
1575,18,Jerde PLC,Mousse,182,6370
1576,18,Jerde PLC,Dry,33,1320
1577,18,Jerde PLC,Conditioner,74,4440
1578,18,Fahey PLC,Mousse,146,5110
1579,18,Fahey PLC,Shampoo,257,12850
1580,18,Fahey PLC,Conditioner,207,12420
1581,18,Feeney LLC,Shampoo,14,700
1582,18,Feeney LLC,Gel,101,3030
1583,18,Feeney LLC,Conditioner,9,540
1584,18,Goldner and Sons,Shampoo,101,5050
1585,18,Goldner and Sons,Mousse,183,6405
1586,18,Goldner and Sons,Conditioner,22,1320
1587,18,Flatley Group,Dry,71,2840
1588,18,Flatley Group,Conditioner,12,720
1589,18,Flatley Group,Shampoo,35,1750
1590,18,"Schuppe, Homenick and Labadie",Shampoo,87,4350
1591,18,"Schuppe, Homenick and Labadie",Mousse,49,1715
1592,18,"Schuppe, Homenick and Labadie",Dry,37,1480
1593,18,"Schowalter, Halvorson and Bechtelar",Dry,21,840
1594,18,"Schowalter, Halvorson and Bechtelar",Conditioner,39,2340
1595,18,"Schowalter, Halvorson and Bechtelar",Shampoo,61,3050
1596,18,"Bailey, Bergnaum and Sanford",Dry,401,16040
1597,18,"Bailey, Bergnaum and Sanford",Gel,142,4260
1598,18,"Bailey, Bergnaum and Sanford",Conditioner,195,11700
1599,18,"Wintheiser, Witting and Fay",Mousse,45,1575
1600,18,"Wintheiser, Witting and Fay",Conditioner,58,3480
1601,18,"Wintheiser, Witting and Fay",Dry,32,1280
1602,18,Mann Inc,Dry,76,3040
1603,18,Mann Inc,Conditioner,7,420
1604,18,Mann Inc,Gel,29,870
1605,18,Lockman-Marquardt,Mousse,95,3325
1606,18,Lockman-Marquardt,Gel,25,750
1607,18,Lockman-Marquardt,Dry,69,2760
1608,18,Corwin Ltd,Shampoo,75,3750
1609,18,Corwin Ltd,Gel,704,21120
1610,18,Corwin Ltd,Mousse,560,19600
1611,18,Bradtke Inc,Conditioner,35,2100
1612,18,Bradtke Inc,Shampoo,49,2450
1613,18,Bradtke Inc,Dry,15,600
1614,18,Marks Ltd,Dry,156,6240
1615,18,Marks Ltd,Mousse,182,6370
1616,18,Marks Ltd,Conditioner,12,720
1617,18,Harvey-Baumbach,Shampoo,80,4000
1618,18,Harvey-Baumbach,Mousse,559,19565
1619,18,Harvey-Baumbach,Gel,685,20550
1620,18,King Group,Mousse,73,2555
1621,18,King Group,Conditioner,6,360
1622,18,King Group,Dry,93,3720
1623,18,Hintz-Mohr,Shampoo,280,14000
1624,18,Hintz-Mohr,Mousse,140,4900
1625,18,Hintz-Mohr,Conditioner,190,11400
1626,18,"Schroeder, Crist and Medhurst",Dry,141,5640
1627,18,"Schroeder, Crist and Medhurst",Shampoo,97,4850
1628,18,"Schroeder, Crist and Medhurst",Mousse,198,6930
1629,18,Shanahan-Aufderhar,Gel,115,3450
1630,18,Shanahan-Aufderhar,Mousse,88,3080
1631,18,Shanahan-Aufderhar,Dry,21,840
1632,18,Beier Inc,Gel,624,18720
1633,18,Beier Inc,Shampoo,100,5000
1634,18,Beier Inc,Mousse,575,20125
1635,18,Schuppe LLC,Mousse,21,735
1636,18,Schuppe LLC,Shampoo,57,2850
1637,18,Schuppe LLC,Conditioner,39,2340
1638,18,Spinka PLC,Conditioner,17,1020
1639,18,Spinka PLC,Dry,158,6320
1640,18,Spinka PLC,Shampoo,25,1250
1641,18,Predovic LLC,Conditioner,54,3240
1642,18,Predovic LLC,Dry,39,1560
1643,18,Predovic LLC,Shampoo,96,4800
1644,18,Tremblay and Sons,Shampoo,34,1700
1645,18,Tremblay and Sons,Conditioner,61,3660
1646,18,Tremblay and Sons,Mousse,182,6370
1647,18,Hoppe Ltd,Shampoo,105,5250
1648,18,Hoppe Ltd,Gel,49,1470
1649,18,Hoppe Ltd,Mousse,56,1960
1650,18,West Inc,Shampoo,11,550
1651,18,West Inc,Mousse,96,3360
1652,18,West Inc,Conditioner,4,240
1653,18,Becker-McGlynn,Gel,634,19020
1654,18,Becker-McGlynn,Conditioner,47,2820
