Index,Week,Customer,SalonType,Market,Product,Qty,Money
829,19,Crist-Langosh,Suite,Small,Shampoo,60,3000
830,19,Crist-Langosh,Suite,Small,Conditioner,34,2040
831,19,"Grant, Schneider and Steuber",Importance,Major,Conditioner,40,2400
832,19,"Grant, Schneider and Steuber",Importance,Major,Dry,451,18040
833,19,"Grant, Schneider and Steuber",Importance,Major,Shampoo,296,14800
834,19,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,200,6000
835,19,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,31,1550
836,19,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,40,1600
837,19,Jenkins-Johnson,Scholar,Small,Dry,67,2680
838,19,Jenkins-Johnson,Scholar,Small,Gel,108,3240
839,19,Jenkins-Johnson,Scholar,Small,Conditioner,8,480
840,19,"Effertz, West and Runte",Upscale,Major,Conditioner,193,11580
841,19,"Effertz, West and Runte",Upscale,Major,Dry,446,17840
842,19,"Effertz, West and Runte",Upscale,Major,Mousse,122,4270
843,19,"Schuster, Senger and Boyle",Suite,Mid,Mousse,52,1820
844,19,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,49,2940
845,19,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,99,4950
846,19,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,9,540
847,19,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,63,3150
848,19,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,75,3000
849,19,Ortiz Ltd,Retail,Major,Shampoo,71,3550
850,19,Ortiz Ltd,Retail,Major,Dry,102,4080
851,19,Ortiz Ltd,Retail,Major,Mousse,552,19320
852,19,Haley LLC,Scholar,Mid,Shampoo,25,1250
853,19,Haley LLC,Scholar,Mid,Conditioner,17,1020
854,19,Haley LLC,Scholar,Mid,Dry,158,6320
855,19,Heller-Runte,Upscale,Small,Conditioner,20,1200
856,19,Heller-Runte,Upscale,Small,Mousse,22,770
857,19,Heller-Runte,Upscale,Small,Shampoo,47,2350
858,19,Rau-Hodkiewicz,Suite,Major,Gel,656,19680
859,19,Rau-Hodkiewicz,Suite,Major,Mousse,137,4795
860,19,Rau-Hodkiewicz,Suite,Major,Dry,113,4520
861,19,Cremin PLC,Importance,Mid,Conditioner,19,1140
862,19,Cremin PLC,Importance,Mid,Gel,69,2070
863,19,Cremin PLC,Importance,Mid,Shampoo,110,5500
864,19,Torp PLC,Retail,Small,Conditioner,31,1860
865,19,Torp PLC,Retail,Small,Shampoo,14,700
866,19,Torp PLC,Retail,Small,Mousse,103,3605
867,19,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,63,3150
868,19,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,38,2280
869,19,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,648,19440
870,19,Pagac LLC,Upscale,Mid,Gel,57,1710
871,19,Pagac LLC,Upscale,Mid,Conditioner,78,4680
872,19,Pagac LLC,Upscale,Mid,Shampoo,86,4300
873,19,"Gislason, Mayert and Conn",Suite,Small,Dry,25,1000
874,19,"Gislason, Mayert and Conn",Suite,Small,Shampoo,50,2500
875,19,"Gislason, Mayert and Conn",Suite,Small,Gel,110,3300
876,19,Kautzer-Pacocha,Importance,Major,Conditioner,47,2820
877,19,Kautzer-Pacocha,Importance,Major,Shampoo,332,16600
878,19,Kautzer-Pacocha,Importance,Major,Dry,447,17880
879,19,Kreiger-Schimmel,Retail,Mid,Dry,38,1520
880,19,Kreiger-Schimmel,Retail,Mid,Conditioner,62,3720
881,19,Kreiger-Schimmel,Retail,Mid,Gel,209,6270
882,19,Hamill-Lynch,Scholar,Small,Dry,88,3520
883,19,Hamill-Lynch,Scholar,Small,Mousse,110,3850
884,19,Hamill-Lynch,Scholar,Small,Conditioner,6,360
885,19,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,324,16200
886,19,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,476,19040
887,19,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,136,4080
888,19,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,92,4600
889,19,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,55,1925
890,19,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,64,3840
891,19,Wisoky LLC,Importance,Small,Dry,73,2920
892,19,Wisoky LLC,Importance,Small,Shampoo,46,2300
893,19,Wisoky LLC,Importance,Small,Conditioner,10,600
894,19,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,196,11760
895,19,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,578,20230
896,19,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,105,4200
897,19,"Boehm, Monahan and Considine",Scholar,Mid,Gel,216,6480
898,19,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,31,1550
899,19,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,188,6580
900,19,"White, Quigley and O'Keefe",Upscale,Small,Gel,40,1200
901,19,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,41,2050
902,19,"White, Quigley and O'Keefe",Upscale,Small,Dry,79,3160
903,19,Padberg-Rowe,Suite,Major,Dry,118,4720
904,19,Padberg-Rowe,Suite,Major,Conditioner,193,11580
905,19,Padberg-Rowe,Suite,Major,Gel,641,19230
906,19,Towne-Brown,Importance,Mid,Shampoo,93,4650
907,19,Towne-Brown,Importance,Mid,Gel,61,1830
908,19,Towne-Brown,Importance,Mid,Dry,157,6280
909,19,Anderson LLC,Retail,Small,Gel,90,2700
910,19,Anderson LLC,Retail,Small,Dry,25,1000
911,19,Anderson LLC,Retail,Small,Mousse,101,3535
912,19,Zieme-Pfeffer,Scholar,Major,Shampoo,83,4150
913,19,Zieme-Pfeffer,Scholar,Major,Conditioner,37,2220
914,19,Zieme-Pfeffer,Scholar,Major,Mousse,590,20650
915,19,Schowalter-Waelchi,Upscale,Mid,Mousse,48,1680
916,19,Schowalter-Waelchi,Upscale,Mid,Gel,55,1650
917,19,Schowalter-Waelchi,Upscale,Mid,Dry,163,6520
918,19,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,25,1500
919,19,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,21,735
920,19,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,58,2900
921,19,Kautzer-Prohaska,Importance,Major,Mousse,554,19390
922,19,Kautzer-Prohaska,Importance,Major,Gel,194,5820
923,19,Kautzer-Prohaska,Importance,Major,Dry,455,18200
924,19,Greenfelder-Gerhold,Retail,Mid,Mousse,223,7805
925,19,Greenfelder-Gerhold,Retail,Mid,Shampoo,24,1200
926,19,Greenfelder-Gerhold,Retail,Mid,Dry,36,1440
927,19,Keebler Group,Scholar,Small,Mousse,83,2905
928,19,Keebler Group,Scholar,Small,Conditioner,7,420
929,19,Keebler Group,Scholar,Small,Gel,111,3330
930,19,Quitzon PLC,Upscale,Major,Dry,463,18520
931,19,Quitzon PLC,Upscale,Major,Shampoo,307,15350
932,19,Quitzon PLC,Upscale,Major,Conditioner,207,12420
933,19,Ebert-Fay,Suite,Mid,Gel,218,6540
934,19,Ebert-Fay,Suite,Mid,Conditioner,63,3780
935,19,Ebert-Fay,Suite,Mid,Shampoo,82,4100
936,19,"Yundt, Dooley and Green",Importance,Small,Mousse,112,3920
937,19,"Yundt, Dooley and Green",Importance,Small,Dry,84,3360
938,19,"Yundt, Dooley and Green",Importance,Small,Gel,33,990
939,19,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,169,10140
940,19,"Schmidt, Jacobs and Berge",Retail,Major,Gel,664,19920
941,19,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,95,4750
942,19,Oberbrunner PLC,Scholar,Mid,Gel,222,6660
943,19,Oberbrunner PLC,Scholar,Mid,Dry,150,6000
944,19,Oberbrunner PLC,Scholar,Mid,Mousse,199,6965
945,20,Roberts-Trantow,Upscale,Small,Conditioner,40,2400
946,20,Roberts-Trantow,Upscale,Small,Mousse,29,1015
947,20,Roberts-Trantow,Upscale,Small,Dry,91,3640
948,20,Zulauf-Kilback,Suite,Major,Conditioner,206,12360
949,20,Zulauf-Kilback,Suite,Major,Mousse,147,5145
950,20,Zulauf-Kilback,Suite,Major,Shampoo,315,15750
951,20,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,14,840
952,20,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,109,5450
953,20,"Parisian, Glover and Schumm",Importance,Mid,Gel,68,2040
954,20,Nader Inc,Retail,Small,Conditioner,27,1620
955,20,Nader Inc,Retail,Small,Gel,108,3240
956,20,Nader Inc,Retail,Small,Shampoo,11,550
957,20,Kemmer LLC,Scholar,Major,Shampoo,86,4300
958,20,Kemmer LLC,Scholar,Major,Mousse,607,21245
959,20,Kemmer LLC,Scholar,Major,Conditioner,50,3000
960,20,Friesen-Miller,Upscale,Mid,Conditioner,64,3840
961,20,Friesen-Miller,Upscale,Mid,Dry,179,7160
962,20,Friesen-Miller,Upscale,Mid,Mousse,55,1925
963,20,Crist-Langosh,Suite,Small,Mousse,30,1050
964,20,Crist-Langosh,Suite,Small,Shampoo,47,2350
965,20,Crist-Langosh,Suite,Small,Conditioner,31,1860
966,20,"Grant, Schneider and Steuber",Importance,Major,Conditioner,46,2760
967,20,"Grant, Schneider and Steuber",Importance,Major,Dry,462,18480
968,20,"Grant, Schneider and Steuber",Importance,Major,Shampoo,283,14150
969,20,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,229,6870
970,20,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,25,1250
971,20,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,48,1920
972,20,Jenkins-Johnson,Scholar,Small,Dry,73,2920
973,20,Jenkins-Johnson,Scholar,Small,Gel,102,3060
974,20,Jenkins-Johnson,Scholar,Small,Conditioner,6,360
975,20,"Effertz, West and Runte",Upscale,Major,Conditioner,193,11580
976,20,"Effertz, West and Runte",Upscale,Major,Dry,475,19000
977,20,"Effertz, West and Runte",Upscale,Major,Mousse,151,5285
978,20,"Schuster, Senger and Boyle",Suite,Mid,Mousse,50,1750
979,20,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,76,4560
980,20,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,79,3950
981,20,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,4,240
982,20,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,57,2850
983,20,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,85,3400
984,20,Ortiz Ltd,Retail,Major,Shampoo,86,4300
985,20,Ortiz Ltd,Retail,Major,Dry,109,4360
986,20,Ortiz Ltd,Retail,Major,Mousse,573,20055
987,20,Haley LLC,Scholar,Mid,Shampoo,21,1050
988,20,Haley LLC,Scholar,Mid,Conditioner,12,720
989,20,Haley LLC,Scholar,Mid,Dry,177,7080
990,20,Heller-Runte,Upscale,Small,Conditioner,35,2100
991,20,Heller-Runte,Upscale,Small,Mousse,25,875
992,20,Heller-Runte,Upscale,Small,Shampoo,38,1900
993,20,Rau-Hodkiewicz,Suite,Major,Gel,677,20310
994,20,Rau-Hodkiewicz,Suite,Major,Mousse,134,4690
995,20,Rau-Hodkiewicz,Suite,Major,Dry,110,4400
996,20,Cremin PLC,Importance,Mid,Conditioner,19,1140
997,20,Cremin PLC,Importance,Mid,Gel,57,1710
998,20,Cremin PLC,Importance,Mid,Shampoo,97,4850
999,20,Torp PLC,Retail,Small,Conditioner,33,1980
1000,20,Torp PLC,Retail,Small,Shampoo,12,600
1001,20,Torp PLC,Retail,Small,Mousse,79,2765
1002,20,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,86,4300
1003,20,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,45,2700
1004,20,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,728,21840
1005,20,Pagac LLC,Upscale,Mid,Gel,48,1440
1006,20,Pagac LLC,Upscale,Mid,Conditioner,71,4260
1007,20,Pagac LLC,Upscale,Mid,Shampoo,97,4850
1008,20,"Gislason, Mayert and Conn",Suite,Small,Dry,20,800
1009,20,"Gislason, Mayert and Conn",Suite,Small,Shampoo,53,2650
1010,20,"Gislason, Mayert and Conn",Suite,Small,Gel,128,3840
1011,20,Kautzer-Pacocha,Importance,Major,Conditioner,49,2940
1012,20,Kautzer-Pacocha,Importance,Major,Shampoo,274,13700
1013,20,Kautzer-Pacocha,Importance,Major,Dry,449,17960
1014,20,Kreiger-Schimmel,Retail,Mid,Dry,39,1560
1015,20,Kreiger-Schimmel,Retail,Mid,Conditioner,79,4740
1016,20,Kreiger-Schimmel,Retail,Mid,Gel,220,6600
1017,20,Hamill-Lynch,Scholar,Small,Dry,79,3160
1018,20,Hamill-Lynch,Scholar,Small,Mousse,89,3115
1019,20,Hamill-Lynch,Scholar,Small,Conditioner,10,600
1020,20,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,327,16350
1021,20,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,444,17760
1022,20,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,164,4920
1023,20,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,102,5100
1024,20,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,48,1680
1025,20,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,83,4980
1026,20,Wisoky LLC,Importance,Small,Dry,87,3480
1027,20,Wisoky LLC,Importance,Small,Shampoo,50,2500
1028,20,Wisoky LLC,Importance,Small,Conditioner,5,300
1029,20,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,194,11640
1030,20,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,604,21140
1031,20,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,91,3640
1032,20,"Boehm, Monahan and Considine",Scholar,Mid,Gel,209,6270
1033,20,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,22,1100
1034,20,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,202,7070
1035,20,"White, Quigley and O'Keefe",Upscale,Small,Gel,24,720
1036,20,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,57,2850
1037,20,"White, Quigley and O'Keefe",Upscale,Small,Dry,99,3960
1038,20,Padberg-Rowe,Suite,Major,Dry,117,4680
1039,20,Padberg-Rowe,Suite,Major,Conditioner,202,12120
1040,20,Padberg-Rowe,Suite,Major,Gel,712,21360
1041,20,Towne-Brown,Importance,Mid,Shampoo,97,4850
1042,20,Towne-Brown,Importance,Mid,Gel,63,1890
1043,20,Towne-Brown,Importance,Mid,Dry,157,6280
1044,20,Anderson LLC,Retail,Small,Gel,103,3090
1045,20,Anderson LLC,Retail,Small,Dry,27,1080
1046,20,Anderson LLC,Retail,Small,Mousse,101,3535
1047,20,Zieme-Pfeffer,Scholar,Major,Shampoo,82,4100
1048,20,Zieme-Pfeffer,Scholar,Major,Conditioner,44,2640
1049,20,Zieme-Pfeffer,Scholar,Major,Mousse,590,20650
1050,20,Schowalter-Waelchi,Upscale,Mid,Mousse,48,1680
1051,20,Schowalter-Waelchi,Upscale,Mid,Gel,50,1500
1052,20,Schowalter-Waelchi,Upscale,Mid,Dry,134,5360
1053,20,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,29,1740
1054,20,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,23,805
1055,20,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,52,2600
1056,20,Kautzer-Prohaska,Importance,Major,Mousse,598,20930
1057,20,Kautzer-Prohaska,Importance,Major,Gel,185,5550
1058,20,Kautzer-Prohaska,Importance,Major,Dry,492,19680
1059,20,Greenfelder-Gerhold,Retail,Mid,Mousse,201,7035
1060,20,Greenfelder-Gerhold,Retail,Mid,Shampoo,25,1250
1061,20,Greenfelder-Gerhold,Retail,Mid,Dry,40,1600
1062,20,Keebler Group,Scholar,Small,Mousse,104,3640
1063,20,Keebler Group,Scholar,Small,Conditioner,6,360
1064,20,Keebler Group,Scholar,Small,Gel,124,3720
1065,20,Quitzon PLC,Upscale,Major,Dry,458,18320
1066,20,Quitzon PLC,Upscale,Major,Shampoo,333,16650
1067,20,Quitzon PLC,Upscale,Major,Conditioner,206,12360
1068,20,Ebert-Fay,Suite,Mid,Gel,234,7020
1069,20,Ebert-Fay,Suite,Mid,Conditioner,73,4380
1070,20,Ebert-Fay,Suite,Mid,Shampoo,105,5250
1071,20,"Yundt, Dooley and Green",Importance,Small,Mousse,102,3570
1072,20,"Yundt, Dooley and Green",Importance,Small,Dry,77,3080
1073,20,"Yundt, Dooley and Green",Importance,Small,Gel,30,900
1074,20,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,191,11460
1075,20,"Schmidt, Jacobs and Berge",Retail,Major,Gel,698,20940
1076,20,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,78,3900
1077,20,Oberbrunner PLC,Scholar,Mid,Gel,241,7230
1078,20,Oberbrunner PLC,Scholar,Mid,Dry,163,6520
1079,20,Oberbrunner PLC,Scholar,Mid,Mousse,203,7105
1080,21,Roberts-Trantow,Upscale,Small,Conditioner,29,1740
1081,21,Roberts-Trantow,Upscale,Small,Mousse,22,770
1082,21,Roberts-Trantow,Upscale,Small,Dry,62,2480
1083,21,Zulauf-Kilback,Suite,Major,Conditioner,182,10920
1084,21,Zulauf-Kilback,Suite,Major,Mousse,149,5215
1085,21,Zulauf-Kilback,Suite,Major,Shampoo,314,15700
1086,21,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,21,1260
1087,21,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,97,4850
1088,21,"Parisian, Glover and Schumm",Importance,Mid,Gel,54,1620
1089,21,Nader Inc,Retail,Small,Conditioner,37,2220
1090,21,Nader Inc,Retail,Small,Gel,130,3900
1091,21,Nader Inc,Retail,Small,Shampoo,16,800
1092,21,Kemmer LLC,Scholar,Major,Shampoo,63,3150
1093,21,Kemmer LLC,Scholar,Major,Mousse,605,21175
1094,21,Kemmer LLC,Scholar,Major,Conditioner,46,2760
1095,21,Friesen-Miller,Upscale,Mid,Conditioner,69,4140
1096,21,Friesen-Miller,Upscale,Mid,Dry,145,5800
1097,21,Friesen-Miller,Upscale,Mid,Mousse,45,1575
1098,21,Crist-Langosh,Suite,Small,Mousse,24,840
1099,21,Crist-Langosh,Suite,Small,Shampoo,46,2300
1100,21,Crist-Langosh,Suite,Small,Conditioner,36,2160
1101,21,"Grant, Schneider and Steuber",Importance,Major,Conditioner,51,3060
1102,21,"Grant, Schneider and Steuber",Importance,Major,Dry,453,18120
1103,21,"Grant, Schneider and Steuber",Importance,Major,Shampoo,326,16300
1104,21,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,237,7110
1105,21,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,27,1350
1106,21,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,36,1440
1107,21,Jenkins-Johnson,Scholar,Small,Dry,64,2560
1108,21,Jenkins-Johnson,Scholar,Small,Gel,107,3210
1109,21,Jenkins-Johnson,Scholar,Small,Conditioner,11,660
1110,21,"Effertz, West and Runte",Upscale,Major,Conditioner,188,11280
1111,21,"Effertz, West and Runte",Upscale,Major,Dry,473,18920
1112,21,"Effertz, West and Runte",Upscale,Major,Mousse,146,5110
1113,21,"Schuster, Senger and Boyle",Suite,Mid,Mousse,44,1540
1114,21,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,67,4020
1115,21,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,109,5450
1116,21,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,11,660
1117,21,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,57,2850
1118,21,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,79,3160
1119,21,Ortiz Ltd,Retail,Major,Shampoo,84,4200
1120,21,Ortiz Ltd,Retail,Major,Dry,113,4520
1121,21,Ortiz Ltd,Retail,Major,Mousse,552,19320
1122,21,Haley LLC,Scholar,Mid,Shampoo,19,950
1123,21,Haley LLC,Scholar,Mid,Conditioner,21,1260
1124,21,Haley LLC,Scholar,Mid,Dry,155,6200
1125,21,Heller-Runte,Upscale,Small,Conditioner,36,2160
1126,21,Heller-Runte,Upscale,Small,Mousse,35,1225
1127,21,Heller-Runte,Upscale,Small,Shampoo,60,3000
1128,21,Rau-Hodkiewicz,Suite,Major,Gel,688,20640
1129,21,Rau-Hodkiewicz,Suite,Major,Mousse,159,5565
1130,21,Rau-Hodkiewicz,Suite,Major,Dry,116,4640
1131,21,Cremin PLC,Importance,Mid,Conditioner,14,840
1132,21,Cremin PLC,Importance,Mid,Gel,55,1650
1133,21,Cremin PLC,Importance,Mid,Shampoo,106,5300
1134,21,Torp PLC,Retail,Small,Conditioner,33,1980
1135,21,Torp PLC,Retail,Small,Shampoo,12,600
1136,21,Torp PLC,Retail,Small,Mousse,100,3500
1137,21,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,97,4850
1138,21,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,41,2460
1139,21,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,706,21180
1140,21,Pagac LLC,Upscale,Mid,Gel,64,1920
1141,21,Pagac LLC,Upscale,Mid,Conditioner,71,4260
1142,21,Pagac LLC,Upscale,Mid,Shampoo,105,5250
1143,21,"Gislason, Mayert and Conn",Suite,Small,Dry,19,760
1144,21,"Gislason, Mayert and Conn",Suite,Small,Shampoo,63,3150
1145,21,"Gislason, Mayert and Conn",Suite,Small,Gel,104,3120
1146,21,Kautzer-Pacocha,Importance,Major,Conditioner,43,2580
1147,21,Kautzer-Pacocha,Importance,Major,Shampoo,307,15350
1148,21,Kautzer-Pacocha,Importance,Major,Dry,443,17720
1149,21,Kreiger-Schimmel,Retail,Mid,Dry,31,1240
1150,21,Kreiger-Schimmel,Retail,Mid,Conditioner,85,5100
1151,21,Kreiger-Schimmel,Retail,Mid,Gel,212,6360
1152,21,Hamill-Lynch,Scholar,Small,Dry,82,3280
1153,21,Hamill-Lynch,Scholar,Small,Mousse,105,3675
1154,21,Hamill-Lynch,Scholar,Small,Conditioner,8,480
1155,21,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,306,15300
1156,21,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,440,17600
1157,21,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,158,4740
1158,21,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,115,5750
1159,21,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,52,1820
1160,21,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,73,4380
1161,21,Wisoky LLC,Importance,Small,Dry,77,3080
1162,21,Wisoky LLC,Importance,Small,Shampoo,54,2700
1163,21,Wisoky LLC,Importance,Small,Conditioner,8,480
1164,21,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,213,12780
1165,21,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,579,20265
1166,21,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,124,4960
1167,21,"Boehm, Monahan and Considine",Scholar,Mid,Gel,235,7050
1168,21,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,25,1250
1169,21,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,181,6335
1170,21,"White, Quigley and O'Keefe",Upscale,Small,Gel,28,840
1171,21,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,55,2750
1172,21,"White, Quigley and O'Keefe",Upscale,Small,Dry,85,3400
1173,21,Padberg-Rowe,Suite,Major,Dry,123,4920
1174,21,Padberg-Rowe,Suite,Major,Conditioner,211,12660
1175,21,Padberg-Rowe,Suite,Major,Gel,718,21540
1176,21,Towne-Brown,Importance,Mid,Shampoo,95,4750
1177,21,Towne-Brown,Importance,Mid,Gel,57,1710
1178,21,Towne-Brown,Importance,Mid,Dry,167,6680
1179,21,Anderson LLC,Retail,Small,Gel,86,2580
1180,21,Anderson LLC,Retail,Small,Dry,18,720
1181,21,Anderson LLC,Retail,Small,Mousse,111,3885
1182,21,Zieme-Pfeffer,Scholar,Major,Shampoo,59,2950
1183,21,Zieme-Pfeffer,Scholar,Major,Conditioner,52,3120
1184,21,Zieme-Pfeffer,Scholar,Major,Mousse,631,22085
1185,21,Schowalter-Waelchi,Upscale,Mid,Mousse,48,1680
1186,21,Schowalter-Waelchi,Upscale,Mid,Gel,47,1410
1187,21,Schowalter-Waelchi,Upscale,Mid,Dry,163,6520
1188,21,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,43,2580
1189,21,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,17,595
1190,21,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,48,2400
1191,21,Kautzer-Prohaska,Importance,Major,Mousse,584,20440
1192,21,Kautzer-Prohaska,Importance,Major,Gel,156,4680
1193,21,Kautzer-Prohaska,Importance,Major,Dry,485,19400
1194,21,Greenfelder-Gerhold,Retail,Mid,Mousse,193,6755
1195,21,Greenfelder-Gerhold,Retail,Mid,Shampoo,26,1300
1196,21,Greenfelder-Gerhold,Retail,Mid,Dry,33,1320
1197,21,Keebler Group,Scholar,Small,Mousse,116,4060
1198,21,Keebler Group,Scholar,Small,Conditioner,5,300
1199,21,Keebler Group,Scholar,Small,Gel,102,3060
1200,21,Quitzon PLC,Upscale,Major,Dry,412,16480
1201,21,Quitzon PLC,Upscale,Major,Shampoo,327,16350
1202,21,Quitzon PLC,Upscale,Major,Conditioner,195,11700
1203,21,Ebert-Fay,Suite,Mid,Gel,222,6660
1204,21,Ebert-Fay,Suite,Mid,Conditioner,79,4740
1205,21,Ebert-Fay,Suite,Mid,Shampoo,116,5800
1206,21,"Yundt, Dooley and Green",Importance,Small,Mousse,108,3780
1207,21,"Yundt, Dooley and Green",Importance,Small,Dry,70,2800
1208,21,"Yundt, Dooley and Green",Importance,Small,Gel,32,960
1209,21,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,196,11760
1210,21,"Schmidt, Jacobs and Berge",Retail,Major,Gel,674,20220
1211,21,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,69,3450
1212,21,Oberbrunner PLC,Scholar,Mid,Gel,200,6000
1213,21,Oberbrunner PLC,Scholar,Mid,Dry,131,5240
1214,21,Oberbrunner PLC,Scholar,Mid,Mousse,192,6720
1215,22,Roberts-Trantow,Upscale,Small,Conditioner,37,2220
1216,22,Roberts-Trantow,Upscale,Small,Mousse,26,910
1217,22,Roberts-Trantow,Upscale,Small,Dry,71,2840
1218,22,Zulauf-Kilback,Suite,Major,Conditioner,195,11700
1219,22,Zulauf-Kilback,Suite,Major,Mousse,154,5390
1220,22,Zulauf-Kilback,Suite,Major,Shampoo,309,15450
1221,22,"Parisian, Glover and Schumm",Importance,Mid,Conditioner,19,1140
1222,22,"Parisian, Glover and Schumm",Importance,Mid,Shampoo,95,4750
1223,22,"Parisian, Glover and Schumm",Importance,Mid,Gel,62,1860
1224,22,Nader Inc,Retail,Small,Conditioner,44,2640
1225,22,Nader Inc,Retail,Small,Gel,106,3180
1226,22,Nader Inc,Retail,Small,Shampoo,10,500
1227,22,Kemmer LLC,Scholar,Major,Shampoo,76,3800
1228,22,Kemmer LLC,Scholar,Major,Mousse,633,22155
1229,22,Kemmer LLC,Scholar,Major,Conditioner,50,3000
1230,22,Friesen-Miller,Upscale,Mid,Conditioner,64,3840
1231,22,Friesen-Miller,Upscale,Mid,Dry,148,5920
1232,22,Friesen-Miller,Upscale,Mid,Mousse,53,1855
1233,22,Crist-Langosh,Suite,Small,Mousse,25,875
1234,22,Crist-Langosh,Suite,Small,Shampoo,59,2950
1235,22,Crist-Langosh,Suite,Small,Conditioner,29,1740
